source_record_id,business_id,bank_name,account_id,transaction_date,posting_date,transaction_description,transaction_reference,debit_amount,credit_amount,balance_after_transaction,currency,source_file,transaction_date_std,posting_date_std,missing_transaction_reference,missing_balance_after_transaction,net_amount,posting_delay_days,delayed_posting_flag,description_normalized,possible_sign_inconsistency,is_reversal,is_duplicate,duplicate_group_size
BT_0006118,SME_004,Nedbank,ACC-42366980,10/03/2024,11 Mar 2024,CUSTOMER ORDER PAYMENT,REF900958822,,434.75,1364332.05,ZAR,nedbank_statement_export.csv,2024-03-10,2024-03-11,False,False,434.75,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006119,SME_004,Nedbank,ACC-42366980,10 Mar 2024,10 Mar 2024,CUSTOMER ORDER PAYMENT,REF728791817,,227.03,1364559.08,ZAR,nedbank_statement_export.csv,2024-03-10,2024-03-10,False,False,227.03,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006120,SME_004,Nedbank,ACC-42366980,10/03/2024,2024-03-13,CUSTOMER ORDER PAYMENT,REF148873346,,686.57,1365245.65,ZAR,nedbank_statement_export.csv,2024-03-10,2024-03-13,False,False,686.57,3,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006121,SME_004,Nedbank,ACC-42366980,10/03/2024,2024-03-10,CUSTOMER ORDER PAYMENT,REF852566344,,1463.87,1366709.52,ZAR,nedbank_statement_export.csv,2024-03-10,2024-03-10,False,False,1463.87,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006122,SME_004,Nedbank,ACC-42366980,10/03/2024,10/03/2024,SUPPLIER CREDIT SETTLEMENT,REF177942327,75881.62,,1290827.9,ZAR,nedbank_statement_export.csv,2024-03-10,2024-03-10,False,False,-75881.62,0,False,SUPPLIER CREDIT SETTLEMENT,False,False,False,1
BT_0006123,SME_004,Nedbank,ACC-42366980,11/03/2024,2024-03-11,CUSTOMER ORDER PAYMENT,REF484077593,,1188.73,1292016.63,ZAR,nedbank_statement_export.csv,2024-03-11,2024-03-11,False,False,1188.73,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006124,SME_004,Nedbank,ACC-42366980,11 Mar 2024,2024-03-11,CUSTOMER ORDER PAYMENT,REF639917068,,1479.81,1293496.44,ZAR,nedbank_statement_export.csv,2024-03-11,2024-03-11,False,False,1479.81,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006125,SME_004,Nedbank,ACC-42366980,11 Mar 2024,2024-03-11,CUSTOMER ORDER PAYMENT,REF213962171,,778.18,1294274.62,ZAR,nedbank_statement_export.csv,2024-03-11,2024-03-11,False,False,778.18,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006126,SME_004,Nedbank,ACC-42366980,2024-03-11,13 Mar 2024,CUSTOMER ORDER PAYMENT,REF411209672,,1562.3,1295836.92,ZAR,nedbank_statement_export.csv,2024-03-11,2024-03-13,False,False,1562.3,2,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006127,SME_004,Nedbank,ACC-42366980,11/03/2024,11 Mar 2024,CUSTOMER ORDER PAYMENT,REF944918740,,1657.0,1297493.92,ZAR,nedbank_statement_export.csv,2024-03-11,2024-03-11,False,False,1657.0,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006128,SME_004,Nedbank,ACC-42366980,2024-03-11,11/03/2024,CUSTOMER ORDER PAYMENT,REF836456606,,843.71,1298337.63,ZAR,nedbank_statement_export.csv,2024-03-11,2024-03-11,False,False,843.71,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006129,SME_004,Nedbank,ACC-42366980,2024-03-11,11/03/2024,CUSTOMER ORDER PAYMENT,REF423572858,,782.66,1299120.29,ZAR,nedbank_statement_export.csv,2024-03-11,2024-03-11,False,False,782.66,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006130,SME_004,Nedbank,ACC-42366980,11/03/2024,2024-03-11,CUSTOMER ORDER PAYMENT,REF751295118,,1941.38,1301061.67,ZAR,nedbank_statement_export.csv,2024-03-11,2024-03-11,False,False,1941.38,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006131,SME_004,Nedbank,ACC-42366980,11 Mar 2024,13 Mar 2024,CUSTOMER ORDER PAYMENT,REF192884274,,2508.69,1303570.36,ZAR,nedbank_statement_export.csv,2024-03-11,2024-03-13,False,False,2508.69,2,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006132,SME_004,Nedbank,ACC-42366980,2024-03-11,11 Mar 2024,CUSTOMER ORDER PAYMENT,REF402277050,,297.8,1303868.16,ZAR,nedbank_statement_export.csv,2024-03-11,2024-03-11,False,False,297.8,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006133,SME_004,Nedbank,ACC-42366980,2024-03-11,11/03/2024,CUSTOMER ORDER PAYMENT,REF921706952,,1902.01,1305770.17,ZAR,nedbank_statement_export.csv,2024-03-11,2024-03-11,False,False,1902.01,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006134,SME_004,Nedbank,ACC-42366980,11/03/2024,2024-03-11,CUSTOMER ORDER PAYMENT,REF569951184,,926.76,1306696.93,ZAR,nedbank_statement_export.csv,2024-03-11,2024-03-11,False,False,926.76,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006135,SME_004,Nedbank,ACC-42366980,11/03/2024,2024-03-16,CUSTOMER ORDER PAYMENT,,,1021.94,1307718.87,ZAR,nedbank_statement_export.csv,2024-03-11,2024-03-16,True,False,1021.94,5,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006136,SME_004,Nedbank,ACC-42366980,11 Mar 2024,11 Mar 2024,CUSTOMER ORDER PAYMENT,REF524249629,,138.98,1307857.85,ZAR,nedbank_statement_export.csv,2024-03-11,2024-03-11,False,False,138.98,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006137,SME_004,Nedbank,ACC-42366980,11/03/2024,11 Mar 2024,CUSTOMER ORDER PAYMENT,REF982747173,,1076.27,1308934.12,ZAR,nedbank_statement_export.csv,2024-03-11,2024-03-11,False,False,1076.27,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006138,SME_004,Nedbank,ACC-42366980,11 Mar 2024,12 Mar 2024,CUSTOMER ORDER PAYMENT,REF809446097,,743.6,1309677.72,ZAR,nedbank_statement_export.csv,2024-03-11,2024-03-12,False,False,743.6,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006139,SME_004,Nedbank,ACC-42366980,11 Mar 2024,13/03/2024,CUSTOMER ORDER PAYMENT,REF133091814,,187.02,1309864.74,ZAR,nedbank_statement_export.csv,2024-03-11,2024-03-13,False,False,187.02,2,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006140,SME_004,Nedbank,ACC-42366980,11/03/2024,11 Mar 2024,CUSTOMER ORDER PAYMENT,REF608940398,,2048.78,1311913.52,ZAR,nedbank_statement_export.csv,2024-03-11,2024-03-11,False,False,2048.78,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006141,SME_004,Nedbank,ACC-42366980,11 Mar 2024,12/03/2024,CUSTOMER ORDER PAYMENT,REF267851051,,1200.33,1313113.85,ZAR,nedbank_statement_export.csv,2024-03-11,2024-03-12,False,False,1200.33,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006142,SME_004,Nedbank,ACC-42366980,11 Mar 2024,13 Mar 2024,CUSTOMER ORDER PAYMENT,REF672806655,,1307.85,1314421.7,ZAR,nedbank_statement_export.csv,2024-03-11,2024-03-13,False,False,1307.85,2,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006143,SME_004,Nedbank,ACC-42366980,11/03/2024,11/03/2024,CUSTOMER ORDER PAYMENT,REF336079027,,2039.23,1316460.93,ZAR,nedbank_statement_export.csv,2024-03-11,2024-03-11,False,False,2039.23,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006144,SME_004,Nedbank,ACC-42366980,11 Mar 2024,14/03/2024,CUSTOMER ORDER PAYMENT,REF246438473,,1578.62,1318039.55,ZAR,nedbank_statement_export.csv,2024-03-11,2024-03-14,False,False,1578.62,3,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006145,SME_004,Nedbank,ACC-42366980,2024-03-11,2024-03-12,CUSTOMER ORDER PAYMENT,REF901820909,,427.7,1318467.25,ZAR,nedbank_statement_export.csv,2024-03-11,2024-03-12,False,False,427.7,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006146,SME_004,Nedbank,ACC-42366980,11 Mar 2024,12 Mar 2024,CUSTOMER ORDER PAYMENT,,,1785.1,1320252.35,ZAR,nedbank_statement_export.csv,2024-03-11,2024-03-12,True,False,1785.1,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006147,SME_004,Nedbank,ACC-42366980,11/03/2024,16 Mar 2024,CUSTOMER ORDER PAYMENT,REF955525741,,350.91,1320603.26,ZAR,nedbank_statement_export.csv,2024-03-11,2024-03-16,False,False,350.91,5,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006148,SME_004,Nedbank,ACC-42366980,12/03/2024,12 Mar 2024,CUSTOMER ORDER PAYMENT,REF956292577,,1509.56,1322112.82,ZAR,nedbank_statement_export.csv,2024-03-12,2024-03-12,False,False,1509.56,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006149,SME_004,Nedbank,ACC-42366980,12 Mar 2024,2024-03-14,CUSTOMER ORDER PAYMENT,REF685967190,,2803.65,1324916.47,ZAR,nedbank_statement_export.csv,2024-03-12,2024-03-14,False,False,2803.65,2,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006150,SME_004,Nedbank,ACC-42366980,2024-03-12,14/03/2024,CUSTOMER ORDER PAYMENT,REF416730716,,1517.15,1326433.62,ZAR,nedbank_statement_export.csv,2024-03-12,2024-03-14,False,False,1517.15,2,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006151,SME_004,Nedbank,ACC-42366980,2024-03-12,2024-03-12,CUSTOMER ORDER PAYMENT,REF780801356,,865.65,1327299.27,ZAR,nedbank_statement_export.csv,2024-03-12,2024-03-12,False,False,865.65,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006152,SME_004,Nedbank,ACC-42366980,12/03/2024,12/03/2024,CUSTOMER ORDER PAYMENT,REF254699931,,2749.72,1330048.99,ZAR,nedbank_statement_export.csv,2024-03-12,2024-03-12,False,False,2749.72,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006153,SME_004,Nedbank,ACC-42366980,2024-03-12,13 Mar 2024,CUSTOMER ORDER PAYMENT,REF420035728,,1197.2,1331246.19,ZAR,nedbank_statement_export.csv,2024-03-12,2024-03-13,False,False,1197.2,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006154,SME_004,Nedbank,ACC-42366980,12/03/2024,12 Mar 2024,CUSTOMER ORDER PAYMENT,REF827233573,,565.95,1331812.14,ZAR,nedbank_statement_export.csv,2024-03-12,2024-03-12,False,False,565.95,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006155,SME_004,Nedbank,ACC-42366980,12 Mar 2024,13 Mar 2024,CUSTOMER ORDER PAYMENT,REF953643130,,706.92,1332519.06,ZAR,nedbank_statement_export.csv,2024-03-12,2024-03-13,False,False,706.92,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006156,SME_004,Nedbank,ACC-42366980,12 Mar 2024,2024-03-14,CUSTOMER ORDER PAYMENT,REF883106302,,691.92,1333210.98,ZAR,nedbank_statement_export.csv,2024-03-12,2024-03-14,False,False,691.92,2,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006157,SME_004,Nedbank,ACC-42366980,12 Mar 2024,2024-03-13,CUSTOMER ORDER PAYMENT,REF795720929,,3108.85,1336319.83,ZAR,nedbank_statement_export.csv,2024-03-12,2024-03-13,False,False,3108.85,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006158,SME_004,Nedbank,ACC-42366980,2024-03-12,13 Mar 2024,CUSTOMER ORDER PAYMENT,REF500645832,,1502.4,1337822.23,ZAR,nedbank_statement_export.csv,2024-03-12,2024-03-13,False,False,1502.4,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006159,SME_004,Nedbank,ACC-42366980,12 Mar 2024,2024-03-12,CUSTOMER ORDER PAYMENT,REF111972445,,1533.46,1339355.69,ZAR,nedbank_statement_export.csv,2024-03-12,2024-03-12,False,False,1533.46,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006160,SME_004,Nedbank,ACC-42366980,12 Mar 2024,2024-03-12,CUSTOMER ORDER PAYMENT,REF694342064,,1389.64,1340745.33,ZAR,nedbank_statement_export.csv,2024-03-12,2024-03-12,False,False,1389.64,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006161,SME_004,Nedbank,ACC-42366980,12 Mar 2024,15/03/2024,CUSTOMER ORDER PAYMENT,REF696001601,,1250.4,1341995.73,ZAR,nedbank_statement_export.csv,2024-03-12,2024-03-15,False,False,1250.4,3,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006162,SME_004,Nedbank,ACC-42366980,2024-03-12,2024-03-12,CUSTOMER ORDER PAYMENT,REF251799039,,789.28,1342785.01,ZAR,nedbank_statement_export.csv,2024-03-12,2024-03-12,False,False,789.28,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006163,SME_004,Nedbank,ACC-42366980,12/03/2024,2024-03-12,CUSTOMER ORDER PAYMENT,REF232322744,,479.35,1343264.36,ZAR,nedbank_statement_export.csv,2024-03-12,2024-03-12,False,False,479.35,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006164,SME_004,Nedbank,ACC-42366980,12 Mar 2024,17 Mar 2024,CUSTOMER ORDER PAYMENT,REF144853569,,1318.57,1344582.93,ZAR,nedbank_statement_export.csv,2024-03-12,2024-03-17,False,False,1318.57,5,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006165,SME_004,Nedbank,ACC-42366980,12/03/2024,12/03/2024,CUSTOMER ORDER PAYMENT,REF105400747,,2703.53,1347286.46,ZAR,nedbank_statement_export.csv,2024-03-12,2024-03-12,False,False,2703.53,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006166,SME_004,Nedbank,ACC-42366980,12 Mar 2024,13/03/2024,CUSTOMER ORDER PAYMENT,REF714951911,,1279.26,1348565.72,ZAR,nedbank_statement_export.csv,2024-03-12,2024-03-13,False,False,1279.26,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006167,SME_004,Nedbank,ACC-42366980,2024-03-12,12/03/2024,CUSTOMER ORDER PAYMENT,REF740653308,,2156.9,1350722.62,ZAR,nedbank_statement_export.csv,2024-03-12,2024-03-12,False,False,2156.9,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006168,SME_004,Nedbank,ACC-42366980,12/03/2024,12 Mar 2024,CUSTOMER ORDER PAYMENT,REF523142000,,290.62,1351013.24,ZAR,nedbank_statement_export.csv,2024-03-12,2024-03-12,False,False,290.62,0,False,CUSTOMER ORDER PAYMENT,False,False,False,2
BT_0006169,SME_004,Nedbank,ACC-42366980,2024-03-12,2024-03-13,CUSTOMER ORDER PAYMENT,REF676762622,,1283.17,1352296.41,ZAR,nedbank_statement_export.csv,2024-03-12,2024-03-13,False,False,1283.17,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006170,SME_004,Nedbank,ACC-42366980,12 Mar 2024,13 Mar 2024,CUSTOMER ORDER PAYMENT,REF687900972,,757.38,1353053.79,ZAR,nedbank_statement_export.csv,2024-03-12,2024-03-13,False,False,757.38,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006171,SME_004,Nedbank,ACC-42366980,12 Mar 2024,17/03/2024,CUSTOMER ORDER PAYMENT,REF191404267,,545.92,1353599.71,ZAR,nedbank_statement_export.csv,2024-03-12,2024-03-17,False,False,545.92,5,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006172,SME_004,Nedbank,ACC-42366980,12 Mar 2024,13 Mar 2024,CUSTOMER ORDER PAYMENT,REF427159637,,2385.68,1355985.39,ZAR,nedbank_statement_export.csv,2024-03-12,2024-03-13,False,False,2385.68,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006173,SME_004,Nedbank,ACC-42366980,2024-03-12,12 Mar 2024,CUSTOMER ORDER PAYMENT,REF325542573,,821.37,1356806.76,ZAR,nedbank_statement_export.csv,2024-03-12,2024-03-12,False,False,821.37,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006174,SME_004,Nedbank,ACC-42366980,2024-03-12,12/03/2024,CUSTOMER ORDER PAYMENT,REF903477338,,1500.55,1358307.31,ZAR,nedbank_statement_export.csv,2024-03-12,2024-03-12,False,False,1500.55,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006175,SME_004,Nedbank,ACC-42366980,2024-03-13,2024-03-13,CUSTOMER ORDER PAYMENT,REF896104919,,1001.25,1359308.56,ZAR,nedbank_statement_export.csv,2024-03-13,2024-03-13,False,False,1001.25,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006176,SME_004,Nedbank,ACC-42366980,2024-03-13,13 Mar 2024,CUSTOMER ORDER PAYMENT,REF879469290,,499.5,1359808.06,ZAR,nedbank_statement_export.csv,2024-03-13,2024-03-13,False,False,499.5,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006177,SME_004,Nedbank,ACC-42366980,13 Mar 2024,14 Mar 2024,CUSTOMER ORDER PAYMENT,REF469207896,,1080.86,1360888.92,ZAR,nedbank_statement_export.csv,2024-03-13,2024-03-14,False,False,1080.86,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006178,SME_004,Nedbank,ACC-42366980,13 Mar 2024,2024-03-13,CUSTOMER ORDER PAYMENT,REF327350811,,514.03,,ZAR,nedbank_statement_export.csv,2024-03-13,2024-03-13,False,True,514.03,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006179,SME_004,Nedbank,ACC-42366980,13/03/2024,13 Mar 2024,CUSTOMER ORDER PAYMENT,REF543084388,,1342.89,1362745.84,ZAR,nedbank_statement_export.csv,2024-03-13,2024-03-13,False,False,1342.89,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006180,SME_004,Nedbank,ACC-42366980,13/03/2024,18/03/2024,CUSTOMER ORDER PAYMENT,REF793563667,,606.77,1363352.61,ZAR,nedbank_statement_export.csv,2024-03-13,2024-03-18,False,False,606.77,5,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006181,SME_004,Nedbank,ACC-42366980,13 Mar 2024,14/03/2024,CUSTOMER ORDER PAYMENT,,,766.43,1364119.04,ZAR,nedbank_statement_export.csv,2024-03-13,2024-03-14,True,False,766.43,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006182,SME_004,Nedbank,ACC-42366980,13 Mar 2024,13 Mar 2024,CUSTOMER ORDER PAYMENT,REF252960017,,1468.22,1365587.26,ZAR,nedbank_statement_export.csv,2024-03-13,2024-03-13,False,False,1468.22,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006183,SME_004,Nedbank,ACC-42366980,2024-03-13,2024-03-13,CUSTOMER ORDER PAYMENT,REF272823429,,639.85,1366227.11,ZAR,nedbank_statement_export.csv,2024-03-13,2024-03-13,False,False,639.85,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006184,SME_004,Nedbank,ACC-42366980,13 Mar 2024,2024-03-15,CUSTOMER ORDER PAYMENT,REF297560682,,1606.79,1367833.9,ZAR,nedbank_statement_export.csv,2024-03-13,2024-03-15,False,False,1606.79,2,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006185,SME_004,Nedbank,ACC-42366980,2024-03-13,2024-03-16,CUSTOMER ORDER PAYMENT,REF337069279,,246.64,1368080.54,ZAR,nedbank_statement_export.csv,2024-03-13,2024-03-16,False,False,246.64,3,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006186,SME_004,Nedbank,ACC-42366980,13/03/2024,14/03/2024,CUSTOMER ORDER PAYMENT,REF762375136,,484.19,1368564.73,ZAR,nedbank_statement_export.csv,2024-03-13,2024-03-14,False,False,484.19,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006187,SME_004,Nedbank,ACC-42366980,2024-03-13,13 Mar 2024,CUSTOMER ORDER PAYMENT,REF996304234,,1120.04,1369684.77,ZAR,nedbank_statement_export.csv,2024-03-13,2024-03-13,False,False,1120.04,0,False,CUSTOMER ORDER PAYMENT,False,False,False,2
BT_0006188,SME_004,Nedbank,ACC-42366980,13/03/2024,15/03/2024,CUSTOMER ORDER PAYMENT,REF371379423,,1535.16,1371219.93,ZAR,nedbank_statement_export.csv,2024-03-13,2024-03-15,False,False,1535.16,2,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006189,SME_004,Nedbank,ACC-42366980,13/03/2024,2024-03-18,CUSTOMER ORDER PAYMENT,REF308656189,,1151.05,1372370.98,ZAR,nedbank_statement_export.csv,2024-03-13,2024-03-18,False,False,1151.05,5,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006190,SME_004,Nedbank,ACC-42366980,13 Mar 2024,13 Mar 2024,CUSTOMER ORDER PAYMENT,REF223075021,,1433.0,1373803.98,ZAR,nedbank_statement_export.csv,2024-03-13,2024-03-13,False,False,1433.0,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006191,SME_004,Nedbank,ACC-42366980,13/03/2024,2024-03-16,CUSTOMER ORDER PAYMENT,REF294731649,,826.51,1374630.49,ZAR,nedbank_statement_export.csv,2024-03-13,2024-03-16,False,False,826.51,3,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006192,SME_004,Nedbank,ACC-42366980,13 Mar 2024,15/03/2024,CUSTOMER ORDER PAYMENT,REF820457041,,230.5,1374860.99,ZAR,nedbank_statement_export.csv,2024-03-13,2024-03-15,False,False,230.5,2,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006193,SME_004,Nedbank,ACC-42366980,13 Mar 2024,13 Mar 2024,CUSTOMER ORDER PAYMENT,REF958628444,,893.33,1375754.32,ZAR,nedbank_statement_export.csv,2024-03-13,2024-03-13,False,False,893.33,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006194,SME_004,Nedbank,ACC-42366980,13 Mar 2024,13/03/2024,CUSTOMER ORDER PAYMENT,REF709125837,,906.23,1376660.55,ZAR,nedbank_statement_export.csv,2024-03-13,2024-03-13,False,False,906.23,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006195,SME_004,Nedbank,ACC-42366980,13/03/2024,14/03/2024,CUSTOMER ORDER PAYMENT,REF158398995,,2055.57,1378716.12,ZAR,nedbank_statement_export.csv,2024-03-13,2024-03-14,False,False,2055.57,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006196,SME_004,Nedbank,ACC-42366980,13 Mar 2024,2024-03-13,CUSTOMER ORDER PAYMENT,REF906425007,,1588.34,1380304.46,ZAR,nedbank_statement_export.csv,2024-03-13,2024-03-13,False,False,1588.34,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006197,SME_004,Nedbank,ACC-42366980,13/03/2024,13 Mar 2024,CUSTOMER ORDER PAYMENT,REF689324397,,513.74,1380818.2,ZAR,nedbank_statement_export.csv,2024-03-13,2024-03-13,False,False,513.74,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006198,SME_004,Nedbank,ACC-42366980,14 Mar 2024,19/03/2024,CUSTOMER ORDER PAYMENT,REF595279737,,182.12,1381000.32,ZAR,nedbank_statement_export.csv,2024-03-14,2024-03-19,False,False,182.12,5,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006199,SME_004,Nedbank,ACC-42366980,14/03/2024,14 Mar 2024,CUSTOMER ORDER PAYMENT,REF792213989,,1399.76,1382400.08,ZAR,nedbank_statement_export.csv,2024-03-14,2024-03-14,False,False,1399.76,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006200,SME_004,Nedbank,ACC-42366980,14 Mar 2024,14/03/2024,CUSTOMER ORDER PAYMENT,REF690197884,,1013.15,1383413.23,ZAR,nedbank_statement_export.csv,2024-03-14,2024-03-14,False,False,1013.15,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006201,SME_004,Nedbank,ACC-42366980,2024-03-14,14/03/2024,CUSTOMER ORDER PAYMENT,REF178538388,,1824.18,1385237.41,ZAR,nedbank_statement_export.csv,2024-03-14,2024-03-14,False,False,1824.18,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006202,SME_004,Nedbank,ACC-42366980,2024-03-14,2024-03-15,CUSTOMER ORDER PAYMENT,REF412085927,,1642.12,1386879.53,ZAR,nedbank_statement_export.csv,2024-03-14,2024-03-15,False,False,1642.12,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006203,SME_004,Nedbank,ACC-42366980,14 Mar 2024,16 Mar 2024,CUSTOMER ORDER PAYMENT,REF821216549,,1331.85,1388211.38,ZAR,nedbank_statement_export.csv,2024-03-14,2024-03-16,False,False,1331.85,2,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006204,SME_004,Nedbank,ACC-42366980,14 Mar 2024,14 Mar 2024,CUSTOMER ORDER PAYMENT,REF172330209,,1513.84,1389725.22,ZAR,nedbank_statement_export.csv,2024-03-14,2024-03-14,False,False,1513.84,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006205,SME_004,Nedbank,ACC-42366980,14/03/2024,14 Mar 2024,CUSTOMER ORDER PAYMENT,REF369173782,,1421.88,1391147.1,ZAR,nedbank_statement_export.csv,2024-03-14,2024-03-14,False,False,1421.88,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006206,SME_004,Nedbank,ACC-42366980,2024-03-14,14/03/2024,CUSTOMER ORDER PAYMENT,REF205444031,,1390.58,1392537.68,ZAR,nedbank_statement_export.csv,2024-03-14,2024-03-14,False,False,1390.58,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006207,SME_004,Nedbank,ACC-42366980,14/03/2024,2024-03-14,CUSTOMER ORDER PAYMENT,REF311975522,,3982.23,1396519.91,ZAR,nedbank_statement_export.csv,2024-03-14,2024-03-14,False,False,3982.23,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006208,SME_004,Nedbank,ACC-42366980,14 Mar 2024,17/03/2024,CUSTOMER ORDER PAYMENT,REF879095530,,1017.67,1397537.58,ZAR,nedbank_statement_export.csv,2024-03-14,2024-03-17,False,False,1017.67,3,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0006209,SME_004,Nedbank,ACC-42366980,2024-03-14,2024-03-14,CUSTOMER ORDER PAYMENT,REF723409836,,1670.94,1399208.52,ZAR,nedbank_statement_export.csv,2024-03-14,2024-03-14,False,False,1670.94,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
