ProductName,Category,SubCategory,Revenue,NetRevenue,Profit,UnitsSold,ReturnRate,AvgMargin
Product_82,Beauty,B,102915.23,88690.3457,29663.310151149944,422,0.07692307692307693,0.3237633191228985
Product_183,Electronics,C,102905.68,86920.1384,27934.253808482066,406,0.12280701754385964,0.31627899283995287
Product_99,Clothing,C,102891.73,88277.7383,29741.92108151119,419,0.07547169811320754,0.3205498789655186
Product_194,Electronics,A,102839.6,88228.0305,28603.152893758717,450,0.09259259259259259,0.319666784931164
Product_99,Beauty,A,102825.62,89537.7274,28292.877666729473,434,0.0392156862745098,0.3119025302502782
Product_43,Beauty,C,102820.26,89650.0909,27802.44079832143,408,0.1346153846153846,0.30933940844817165
Product_75,Food,D,102811.7,88951.1092,31428.576850139918,411,0.038461538461538464,0.3343250558686068
Product_143,Food,D,102806.94,86046.253,29765.132207594397,395,0.07017543859649122,0.3453327291628037
Product_195,Electronics,D,102803.64,87290.3977,28935.40425195417,455,0.1,0.34487657394817833
Product_137,Beauty,A,102798.85,89409.4863,27248.707401897726,358,0.0392156862745098,0.3242580551177196
Product_62,Beauty,C,102789.84,87344.52,27155.82991328446,467,0.045454545454545456,0.3257451350184015
Product_49,Food,D,102787.03,87372.6839,27395.228569764982,422,0.019230769230769232,0.31624212604895274
Product_79,Beauty,C,102757.04,86809.9778,28156.695840312746,411,0.07407407407407407,0.34126122461147085
Product_80,Food,D,102752.44,85917.6089,26655.10994894372,426,0.09259259259259259,0.3025446146023228
Product_196,Food,D,102736.34,86007.1982,28585.51966611798,396,0.06521739130434782,0.32114420852574993
Product_48,Clothing,C,102714.63,84947.8161,27653.97643764736,416,0.08620689655172414,0.33408069186025163
Product_176,Beauty,B,102679.43000000001,86852.9051,26109.01182098826,421,0.10344827586206896,0.3040058716785551
Product_21,Food,C,102678.62,87502.81629999999,28950.380857058437,486,0.1,0.32237943140525765
Product_20,Electronics,D,102678.36,86850.7736,27417.290928834223,417,0.02,0.31602648487376833
Product_193,Beauty,A,102676.49,86215.598,24859.12783601981,352,0.044444444444444446,0.29860945247927456
Product_123,Home,C,102670.02,86893.6279,27156.783100441393,428,0.03636363636363636,0.32486314079587497
Product_183,Clothing,C,102655.66,86017.9107,26736.871343271498,424,0.11320754716981132,0.32341039265665183
Product_22,Food,B,102607.93,89053.4824,28645.756115044802,423,0.11320754716981132,0.33260834862216354
Product_168,Beauty,A,102603.91,84214.3979,25599.892010105905,361,0.10204081632653061,0.29577808138190187
Product_160,Electronics,A,102590.25,86214.2973,26603.38714544711,349,0.0425531914893617,0.3223286073724246
Product_133,Home,A,102589.68000000001,90171.7863,30068.537920692037,409,0.05555555555555555,0.3403559562148746
Product_91,Electronics,C,102559.45999999999,84681.3658,28251.12963355425,402,0.09433962264150944,0.3358787908866326
Product_98,Home,B,102545.55,87438.4321,28499.815735778815,422,0.05555555555555555,0.3366203106567089
Product_110,Clothing,C,102544.42,87170.7965,29543.674624756513,419,0.0847457627118644,0.3178953608606209
Product_12,Food,C,102485.89,85347.8927,30961.249079869915,429,0.07407407407407407,0.3473355549065441
Product_142,Beauty,D,102481.81999999999,87001.3302,25157.49588704743,412,0.1346153846153846,0.3130633232999583
Product_30,Home,D,102406.04,89855.3359,30713.826286000232,370,0.021739130434782608,0.3411790190204674
Product_107,Beauty,D,102379.96,88657.9718,27677.748405189835,423,0.09375,0.3225912828218805
Product_125,Beauty,D,102377.84,86679.5897,28677.39935190323,440,0.047619047619047616,0.3269957985222844
Product_89,Food,C,102372.03,88016.3169,25166.43792093306,421,0.0851063829787234,0.2960722757248522
Product_199,Beauty,D,102358.47,89871.2729,28377.238116030116,421,0.09803921568627451,0.3179163362351419
Product_179,Beauty,B,102335.55,88679.3531,28727.816369653872,355,0.06521739130434782,0.3183776946327523
Product_54,Clothing,A,102307.26,87599.30960000001,26686.188438401525,408,0.07017543859649122,0.31793590416768874
Product_93,Clothing,D,102297.81999999999,84170.2544,27458.1643132344,371,0.10204081632653061,0.32044822361774844
Product_14,Clothing,B,102294.85,85695.6019,30485.44705115292,390,0.07547169811320754,0.3445285194851485
Product_165,Food,B,102271.03,87451.3313,26130.147393958614,349,0.1111111111111111,0.3165348850557758
Product_166,Food,B,102246.5,84752.2068,29112.24588539246,391,0.10526315789473684,0.33273927325200225
Product_157,Food,B,102228.87,86538.9166,27155.617986475576,498,0.08064516129032258,0.3096581694763675
Product_175,Home,D,102213.04,84260.3798,30160.089872904173,467,0.06666666666666667,0.3392703428441237
Product_108,Clothing,D,102204.45,88101.7313,31968.231693473183,406,0.13725490196078433,0.3520807599688023
Product_191,Food,B,102193.36,85406.001,27501.067271016338,378,0.06521739130434782,0.3118954237914575
Product_105,Electronics,C,102184.29,84995.9383,28794.909330861607,403,0.09259259259259259,0.32407537518650725
Product_101,Beauty,B,102107.7,88691.2224,27288.126300700824,435,0.07142857142857142,0.314150834911477
Product_23,Food,D,102102.71,87061.656,27673.32353856268,432,0.07142857142857142,0.3249850654332558
Product_98,Clothing,D,102090.77,88244.3397,28456.368012629002,426,0.06779661016949153,0.3084564438311279
Product_159,Home,D,102090,88921.4554,27413.927928363504,380,0.0196078431372549,0.3086507020018098
Product_136,Clothing,D,102082.81,87725.1093,32092.496421910626,370,0.03636363636363636,0.3552531081668775
Product_126,Electronics,D,102063.21,85957.081,29086.215297383646,430,0.03508771929824561,0.3486697117483579
Product_161,Food,C,102049.87,85910.8785,26146.089355106356,409,0.07272727272727272,0.31329129943538553
Product_91,Electronics,B,102043.6,87881.1102,28189.55892173124,383,0.03773584905660377,0.32186047588776895
Product_55,Beauty,B,102036.99,85105.8518,28598.031134043307,356,0.08163265306122448,0.3467810740711868
Product_118,Home,B,102012.33,86854.0817,26108.705986254798,427,0.07407407407407407,0.3066380257316674
Product_149,Home,D,102010.19,84128.724,27259.891327926533,357,0.10416666666666667,0.3173708021880923
Product_15,Electronics,D,102009.89,83020.1828,27919.00285898787,385,0.02,0.3252343852992213
Product_16,Home,C,102005.42,88223.188,25652.868760266738,439,0.06896551724137931,0.2956252086121521
Product_22,Electronics,B,101975.68000000001,85792.553,29224.74660717971,386,0.061224489795918366,0.33113944469391404
Product_77,Food,C,101949.94,84782.4293,28030.131611591245,385,0.05555555555555555,0.31765960749129074
Product_159,Beauty,C,101946.54,87121.7573,24780.63456782319,391,0.1,0.2965745055930827
Product_35,Home,C,101944.64,88285.991,29251.049771649534,420,0.08,0.33323219835657614
Product_116,Home,A,101931.53,86486.1266,26861.50929337054,454,0.16666666666666666,0.3232521776369438
Product_188,Food,A,101925.74,86531.0127,27896.689226470087,412,0.1346153846153846,0.3174258300556625
Product_89,Electronics,B,101915.4,87562.3593,25086.766909632406,343,0.047619047619047616,0.30031683345187693
Product_19,Food,B,101910.99,88199.7375,24641.605206624372,405,0.03636363636363636,0.29853462698983846
Product_94,Home,A,101902.52,87652.5311,30005.420882799073,402,0.0851063829787234,0.34316160031815535
Product_79,Beauty,A,101901.06,86487.4085,29338.101546919595,371,0.0625,0.3316542182824068
Product_138,Clothing,B,101865.25,86269.8801,28956.213397631367,413,0.0784313725490196,0.33718229793955423
Product_5,Beauty,D,101829.98999999999,86384.1029,26392.94567941562,386,0.08,0.3145807582433707
Product_111,Electronics,C,101818.51,87067.8079,27648.730280861153,416,0.05,0.3266960415267871
Product_116,Beauty,C,101797.76,86184.8075,32476.87475297611,415,0.11538461538461539,0.35929959818119717
Product_157,Electronics,B,101794.88,84332.4086,28004.35210363461,353,0.044444444444444446,0.32815438720496437
Product_95,Beauty,D,101758.12,88081.0407,31820.11767325182,385,0.08163265306122448,0.35877049671473965
Product_94,Food,C,101745.89,87730.8581,27988.71189442189,430,0.12121212121212122,0.3230582371355562
Product_36,Home,B,101741.38,86390.2076,26256.263644823102,362,0.046511627906976744,0.3179257254573064
Product_96,Beauty,C,101739.85,88886.6686,29138.708236321225,365,0.037037037037037035,0.3198968391715238
Product_7,Food,A,101739.12,86144.3575,27862.016065755994,374,0.021739130434782608,0.3143334975860103
Product_8,Electronics,A,101732.52,88497.1415,27929.79865812928,388,0.0784313725490196,0.3293410411574022
Product_42,Beauty,B,101696.3,86329.3094,27714.487901896337,381,0.10714285714285714,0.32176547032083563
Product_124,Clothing,C,101684.28,89115.251,26931.533840684107,381,0.04081632653061224,0.3103784580590303
Product_30,Beauty,C,101660.17,85255.1035,25993.499026191526,360,0,0.3188414159512602
Product_184,Electronics,D,101658.92,84891.7915,25905.057485930578,355,0,0.3221186388574353
Product_78,Clothing,A,101646.64,86905.7088,30209.951240782648,436,0.03571428571428571,0.33547637493178367
Product_22,Beauty,B,101646.25,86022.2006,29156.01773696073,357,0.16326530612244897,0.34226519036437597
Product_33,Clothing,C,101611.57,86183.591,26608.727517911302,420,0.07142857142857142,0.314783587862734
Product_39,Clothing,D,101609.47,84594.1052,25868.881517723144,363,0.06976744186046512,0.3179948427502356
Product_128,Beauty,B,101592.44,84469.4124,28575.365640143176,393,0.020833333333333332,0.3197679064556731
Product_189,Electronics,C,101560.95,85573.4907,27340.417969521455,410,0.125,0.32326742205193765
Product_123,Electronics,A,101547.63,88262.6561,27573.63641803667,415,0.11764705882352941,0.3154580470761322
Product_163,Beauty,A,101536.23,88173.5029,28769.963834215327,411,0.07272727272727272,0.3325321952788393
Product_92,Beauty,C,101531.27,85011.9057,29507.621561123236,406,0.038461538461538464,0.3414317098696658
Product_121,Electronics,D,101526.24,87847.374,29267.840853009933,428,0.1694915254237288,0.3213841771073906
Product_39,Electronics,C,101503.38,88026.2016,27788.201633596844,405,0.0784313725490196,0.3173260357878867
Product_44,Electronics,B,101497.92,83168.8326,27373.92629890601,408,0.1,0.3261165944131278
Product_137,Clothing,A,101494.99,87072.8076,28044.64316697513,393,0.11290322580645161,0.30944808472633445
Product_164,Home,B,101477.61,87845.0325,30091.089703673595,404,0.09615384615384616,0.3297434799692103
Product_171,Home,B,101445.25,84691.3442,27717.569673139693,410,0.0425531914893617,0.3295554531376245
Product_142,Clothing,C,101445.03,85054.4893,28904.628847084965,376,0.01818181818181818,0.31265537544952643
Product_16,Food,A,101444.09,85017.2037,27445.70182418185,392,0.0392156862745098,0.321537632477388
Product_71,Beauty,B,101436.03,83705.8276,29795.11464223776,343,0.16666666666666666,0.3582106872754424
Product_186,Clothing,A,101431.8,87783.08959999999,27816.093718725413,371,0.019230769230769232,0.31660383462620484
Product_109,Food,D,101401.16,87285.5151,28221.78467224754,423,0.05555555555555555,0.3277794007398823
Product_75,Beauty,B,101371.72,88448.9518,30453.27904976104,415,0.10344827586206896,0.3313983459123313
Product_113,Food,A,101369.95,85868.5054,29341.725247592345,445,0.09803921568627451,0.34052432139178346
Product_187,Clothing,C,101359.58,86022.6591,26319.047140977156,463,0.12698412698412698,0.30690980714347926
Product_196,Beauty,B,101346.01,87439.1931,25863.892621121664,403,0.05555555555555555,0.30345648801536085
Product_69,Food,D,101338.74,87689.4538,29405.44850413088,376,0.05555555555555555,0.3288570489823859
Product_47,Electronics,B,101315.11,83978.9693,28942.897159343953,389,0.02,0.32861064636875265
Product_25,Beauty,A,101302.02,87808.7743,28918.70836133677,335,0.045454545454545456,0.33270940142670996
Product_11,Clothing,C,101296.91,86557.6355,26264.68099874784,411,0.07407407407407407,0.31426559918022495
Product_4,Beauty,C,101271.68,85494.529,26903.452732897513,424,0.1346153846153846,0.3162789363774469
Product_162,Home,B,101245.74,84250.8339,28377.54773406064,380,0.038461538461538464,0.31979804669931794
Product_40,Beauty,A,101228.35,88644.837,28195.68513665765,411,0.07272727272727272,0.3278494952209474
Product_145,Clothing,D,101221.7,85546.0266,31746.25409279889,393,0.07547169811320754,0.3592597975887873
Product_16,Food,C,101206.88,87324.9697,28636.500080394486,417,0.018867924528301886,0.30785530274387357
Product_137,Electronics,A,101145.85,82231.5684,24316.33494267203,439,0.06779661016949153,0.31087828949850704
Product_157,Beauty,A,101126.17,87263.5406,29333.78986182498,380,0.08163265306122448,0.35532636408287177
Product_174,Electronics,B,101107.75,85071.6038,26749.913713409078,392,0.05454545454545454,0.32136114001939
Product_187,Clothing,D,101093.21,87491.4237,28498.07961028043,396,0.08888888888888889,0.32161884842809435
Product_93,Home,B,101079.13,87399.4697,29518.92490621702,350,0.11538461538461539,0.3214493039978763
Product_54,Clothing,D,101045.72,83832.2504,27098.156555877118,405,0.07272727272727272,0.3273268909452645
Product_115,Clothing,A,101044.94,84057.0428,25929.127392790364,422,0.09433962264150944,0.3121714321486866
Product_167,Electronics,B,101007.3,85187.6105,26163.340347023484,403,0.10909090909090909,0.30798886546344534
Product_121,Food,D,100984.27,87610.69780000001,29756.955932500823,383,0.17307692307692307,0.3354467641568288
Product_49,Electronics,A,100979.6,86491.1597,27224.371951586632,398,0.06382978723404255,0.30525929838599425
Product_33,Home,C,100955.81,85988.4185,28989.555801562114,388,0.07547169811320754,0.32667892289825884
Product_169,Food,C,100955.48,86300.8159,24960.615060379252,356,0.06666666666666667,0.3202789448319267
Product_125,Beauty,B,100951.18,85473.6747,25435.20373726978,360,0.018867924528301886,0.2973693336680049
Product_8,Food,D,100923.01,88553.1552,27445.955414762284,359,0,0.3183983864688516
Product_88,Beauty,D,100914.66,87682.01640000001,26785.070710726883,334,0.09090909090909091,0.31596829317660974
Product_113,Beauty,A,100891.84,84139.7356,25730.071198823,413,0.09433962264150944,0.33158933131286766
Product_45,Home,D,100888.62,88656.4295,27047.170369239582,423,0.12727272727272726,0.3087145517598666
Product_61,Home,D,100880.6,85222.4723,29325.058182910147,339,0.11904761904761904,0.3286879086634734
Product_92,Food,D,100876.84,83632.1379,26431.61545378156,358,0.07547169811320754,0.3192691146257487
Product_56,Beauty,C,100861.87999999999,84972.6794,28602.07095873832,340,0,0.3274715958783628
Product_130,Home,A,100860.5,85790.823,26446.45579626333,375,0.125,0.30613313546000387
Product_65,Electronics,A,100860.44,81908.2356,25370.0071314739,379,0,0.3072570479368813
Product_59,Electronics,D,100852.37,87230.9273,28611.353140385367,354,0.10416666666666667,0.3361847864565398
Product_81,Food,C,100840.05,86236.6071,28167.456804228375,377,0.020833333333333332,0.31090587320354457
Product_132,Clothing,C,100838.72,87308.3527,28100.873803998034,386,0.08163265306122448,0.3290606715796282
Product_69,Electronics,A,100836.02,85575.9313,28656.361490231935,354,0.06896551724137931,0.32063740195427626
Product_88,Electronics,B,100823.13,84415.7097,28433.95520308411,450,0.11864406779661017,0.33058246967746063
Product_99,Beauty,B,100809.01,88370.9002,27468.35549013333,351,0.06382978723404255,0.30977453276263667
Product_190,Food,B,100804.74,87039.7253,32557.649319926786,395,0.02040816326530612,0.3431740126991669
Product_142,Electronics,A,100802.54000000001,85025.4468,27395.75064739753,393,0.1,0.32128111483379296
Product_80,Food,B,100801.67,86082.6074,26393.565784637824,356,0.037037037037037035,0.32352770724287555
Product_70,Clothing,A,100784.69,86685.8836,28989.060296289215,383,0.06,0.3258845933259723
Product_172,Home,A,100782.76,86086.6969,26624.6842277324,385,0.07692307692307693,0.31265772434852307
Product_139,Clothing,B,100758.69,87284.6121,32425.88652784819,357,0.13725490196078433,0.330805194139303
Product_180,Home,B,100694.88,83002.8035,26381.042648890172,382,0.038461538461538464,0.3084573110842185
Product_151,Clothing,A,100690.4,86957.8831,27523.35745432084,422,0.03333333333333333,0.3252140648602829
Product_139,Electronics,C,100677.46,87150.10800000001,26771.917193154015,440,0.0847457627118644,0.3151838494008368
Product_186,Electronics,C,100666.33,86259.9955,27095.17742857601,453,0.09836065573770492,0.32446163512091164
Product_99,Food,D,100651.95,88041.4723,28845.31726715827,454,0.06349206349206349,0.3138460569250713
