issue_id,dataset,source_record_id,business_id,issue_type,description
ISSUE_000731,bank_transactions_raw.csv,BT_0009358,SME_004,missing_reference,transaction_reference missing
ISSUE_000732,bank_transactions_raw.csv,BT_0010429,SME_004,missing_reference,transaction_reference missing
ISSUE_000733,bank_transactions_raw.csv,BT_0001035,SME_001,missing_reference,transaction_reference missing
ISSUE_000734,bank_transactions_raw.csv,BT_0009934,SME_004,missing_reference,transaction_reference missing
ISSUE_000735,bank_transactions_raw.csv,BT_0010961,SME_004,missing_reference,transaction_reference missing
ISSUE_000736,bank_transactions_raw.csv,BT_0019458,SME_005,missing_reference,transaction_reference missing
ISSUE_000737,bank_transactions_raw.csv,BT_0001398,SME_001,missing_reference,transaction_reference missing
ISSUE_000738,bank_transactions_raw.csv,BT_0008687,SME_004,missing_reference,transaction_reference missing
ISSUE_000739,bank_transactions_raw.csv,BT_0001124,SME_001,missing_reference,transaction_reference missing
ISSUE_000740,bank_transactions_raw.csv,BT_0016723,SME_004,missing_reference,transaction_reference missing
ISSUE_000741,bank_transactions_raw.csv,BT_0000347,SME_001,missing_reference,transaction_reference missing
ISSUE_000742,bank_transactions_raw.csv,BT_0013043,SME_004,missing_reference,transaction_reference missing
ISSUE_000743,bank_transactions_raw.csv,BT_0016465,SME_004,missing_reference,transaction_reference missing
ISSUE_000744,bank_transactions_raw.csv,BT_0013647,SME_004,missing_reference,transaction_reference missing
ISSUE_000745,bank_transactions_raw.csv,BT_0012831,SME_004,missing_reference,transaction_reference missing
ISSUE_000746,bank_transactions_raw.csv,BT_0007754,SME_004,missing_reference,transaction_reference missing
ISSUE_000747,bank_transactions_raw.csv,BT_0005860,SME_004,missing_reference,transaction_reference missing
ISSUE_000748,bank_transactions_raw.csv,BT_0008408,SME_004,missing_reference,transaction_reference missing
ISSUE_000749,bank_transactions_raw.csv,BT_0017099,SME_004,missing_reference,transaction_reference missing
ISSUE_000750,bank_transactions_raw.csv,BT_0011533,SME_004,missing_reference,transaction_reference missing
ISSUE_000751,bank_transactions_raw.csv,BT_0005923,SME_004,missing_reference,transaction_reference missing
ISSUE_000752,bank_transactions_raw.csv,BT_0004376,SME_001,missing_reference,transaction_reference missing
ISSUE_000753,bank_transactions_raw.csv,BT_0009562,SME_004,missing_reference,transaction_reference missing
ISSUE_000754,bank_transactions_raw.csv,BT_0009016,SME_004,missing_reference,transaction_reference missing
ISSUE_000755,bank_transactions_raw.csv,BT_0002520,SME_001,missing_reference,transaction_reference missing
ISSUE_000756,bank_transactions_raw.csv,BT_0011336,SME_004,missing_reference,transaction_reference missing
ISSUE_000757,bank_transactions_raw.csv,BT_0008823,SME_004,missing_reference,transaction_reference missing
ISSUE_000758,bank_transactions_raw.csv,BT_0001298,SME_001,missing_reference,transaction_reference missing
ISSUE_000759,bank_transactions_raw.csv,BT_0011563,SME_004,missing_reference,transaction_reference missing
ISSUE_000760,bank_transactions_raw.csv,BT_0012923,SME_004,missing_reference,transaction_reference missing
ISSUE_000761,bank_transactions_raw.csv,BT_0000314,SME_001,missing_reference,transaction_reference missing
ISSUE_000762,bank_transactions_raw.csv,BT_0018069,SME_004,missing_reference,transaction_reference missing
ISSUE_000763,bank_transactions_raw.csv,BT_0008689,SME_004,missing_reference,transaction_reference missing
ISSUE_000764,bank_transactions_raw.csv,BT_0010437,SME_004,missing_reference,transaction_reference missing
ISSUE_000765,bank_transactions_raw.csv,BT_0004895,SME_004,missing_reference,transaction_reference missing
ISSUE_000766,bank_transactions_raw.csv,BT_0001028,SME_001,missing_reference,transaction_reference missing
ISSUE_000767,bank_transactions_raw.csv,BT_0007361,SME_004,missing_reference,transaction_reference missing
ISSUE_000768,bank_transactions_raw.csv,BT_0019308,SME_004,missing_reference,transaction_reference missing
ISSUE_000769,bank_transactions_raw.csv,BT_0015444,SME_004,missing_reference,transaction_reference missing
ISSUE_000770,bank_transactions_raw.csv,BT_0015149,SME_004,missing_reference,transaction_reference missing
ISSUE_000771,bank_transactions_raw.csv,BT_0002280,SME_001,missing_reference,transaction_reference missing
ISSUE_000772,bank_transactions_raw.csv,BT_0012874,SME_004,missing_reference,transaction_reference missing
ISSUE_000773,bank_transactions_raw.csv,BT_0000104,SME_001,missing_reference,transaction_reference missing
ISSUE_000774,bank_transactions_raw.csv,BT_0011794,SME_004,missing_reference,transaction_reference missing
ISSUE_000775,bank_transactions_raw.csv,BT_0008196,SME_004,missing_reference,transaction_reference missing
ISSUE_000776,bank_transactions_raw.csv,BT_0014683,SME_004,missing_reference,transaction_reference missing
ISSUE_000777,bank_transactions_raw.csv,BT_0010460,SME_004,missing_reference,transaction_reference missing
ISSUE_000778,bank_transactions_raw.csv,BT_0002642,SME_001,missing_reference,transaction_reference missing
ISSUE_000779,bank_transactions_raw.csv,BT_0010222,SME_004,missing_reference,transaction_reference missing
ISSUE_000780,bank_transactions_raw.csv,BT_0016262,SME_004,missing_reference,transaction_reference missing
ISSUE_000781,bank_transactions_raw.csv,BT_0004449,SME_001,missing_reference,transaction_reference missing
ISSUE_000782,bank_transactions_raw.csv,BT_0004878,SME_004,missing_reference,transaction_reference missing
ISSUE_000783,bank_transactions_raw.csv,BT_0003212,SME_001,missing_reference,transaction_reference missing
ISSUE_000784,bank_transactions_raw.csv,BT_0014815,SME_004,missing_reference,transaction_reference missing
ISSUE_000785,bank_transactions_raw.csv,BT_0008500,SME_004,missing_reference,transaction_reference missing
ISSUE_000786,bank_transactions_raw.csv,BT_0013350,SME_004,missing_reference,transaction_reference missing
ISSUE_000787,bank_transactions_raw.csv,BT_0007459,SME_004,missing_reference,transaction_reference missing
ISSUE_000788,bank_transactions_raw.csv,BT_0012326,SME_004,missing_reference,transaction_reference missing
ISSUE_000789,bank_transactions_raw.csv,BT_0008831,SME_004,missing_reference,transaction_reference missing
ISSUE_000790,bank_transactions_raw.csv,BT_0009538,SME_004,missing_reference,transaction_reference missing
ISSUE_000791,bank_transactions_raw.csv,BT_0018987,SME_004,missing_reference,transaction_reference missing
ISSUE_000792,bank_transactions_raw.csv,BT_0005497,SME_004,missing_reference,transaction_reference missing
ISSUE_000793,bank_transactions_raw.csv,BT_0001808,SME_001,missing_reference,transaction_reference missing
ISSUE_000794,bank_transactions_raw.csv,BT_0015596,SME_004,missing_reference,transaction_reference missing
ISSUE_000795,bank_transactions_raw.csv,BT_0015243,SME_004,missing_reference,transaction_reference missing
ISSUE_000796,bank_transactions_raw.csv,BT_0004157,SME_001,missing_reference,transaction_reference missing
ISSUE_000797,bank_transactions_raw.csv,BT_0012732,SME_004,missing_reference,transaction_reference missing
ISSUE_000798,bank_transactions_raw.csv,BT_0003579,SME_001,missing_reference,transaction_reference missing
ISSUE_000799,bank_transactions_raw.csv,BT_0012787,SME_004,missing_reference,transaction_reference missing
ISSUE_000800,bank_transactions_raw.csv,BT_0001163,SME_001,missing_reference,transaction_reference missing
ISSUE_000801,bank_transactions_raw.csv,BT_0004746,SME_004,missing_reference,transaction_reference missing
ISSUE_000802,bank_transactions_raw.csv,BT_0017698,SME_004,missing_reference,transaction_reference missing
ISSUE_000803,bank_transactions_raw.csv,BT_0002233,SME_001,missing_reference,transaction_reference missing
ISSUE_000804,bank_transactions_raw.csv,BT_0015446,SME_004,missing_reference,transaction_reference missing
ISSUE_000805,bank_transactions_raw.csv,BT_0015806,SME_004,missing_reference,transaction_reference missing
ISSUE_000806,bank_transactions_raw.csv,BT_0000327,SME_001,missing_reference,transaction_reference missing
ISSUE_000807,bank_transactions_raw.csv,BT_0015847,SME_004,missing_reference,transaction_reference missing
ISSUE_000808,bank_transactions_raw.csv,BT_0012599,SME_004,missing_reference,transaction_reference missing
ISSUE_000809,bank_transactions_raw.csv,BT_0010538,SME_004,missing_reference,transaction_reference missing
ISSUE_000810,bank_transactions_raw.csv,BT_0003482,SME_001,missing_reference,transaction_reference missing
ISSUE_000811,bank_transactions_raw.csv,BT_0012757,SME_004,missing_reference,transaction_reference missing
ISSUE_000812,bank_transactions_raw.csv,BT_0000058,SME_001,missing_reference,transaction_reference missing
ISSUE_000813,bank_transactions_raw.csv,BT_0008367,SME_004,missing_reference,transaction_reference missing
ISSUE_000814,bank_transactions_raw.csv,BT_0018277,SME_004,missing_reference,transaction_reference missing
ISSUE_000815,bank_transactions_raw.csv,BT_0014229,SME_004,missing_reference,transaction_reference missing
ISSUE_000816,bank_transactions_raw.csv,BT_0000211,SME_001,missing_reference,transaction_reference missing
ISSUE_000817,bank_transactions_raw.csv,BT_0009459,SME_004,missing_reference,transaction_reference missing
ISSUE_000818,bank_transactions_raw.csv,BT_0014356,SME_004,missing_reference,transaction_reference missing
ISSUE_000819,bank_transactions_raw.csv,BT_0016700,SME_004,missing_reference,transaction_reference missing
ISSUE_000820,bank_transactions_raw.csv,BT_0011774,SME_004,missing_reference,transaction_reference missing
ISSUE_000821,bank_transactions_raw.csv,BT_0008510,SME_004,missing_reference,transaction_reference missing
ISSUE_000822,bank_transactions_raw.csv,BT_0018707,SME_004,missing_reference,transaction_reference missing
ISSUE_000823,bank_transactions_raw.csv,BT_0010663,SME_004,missing_reference,transaction_reference missing
ISSUE_000824,bank_transactions_raw.csv,BT_0006957,SME_004,missing_reference,transaction_reference missing
ISSUE_000825,bank_transactions_raw.csv,BT_0016883,SME_004,missing_reference,transaction_reference missing
ISSUE_000826,bank_transactions_raw.csv,BT_0006249,SME_004,missing_reference,transaction_reference missing
ISSUE_000827,bank_transactions_raw.csv,BT_0010052,SME_004,missing_reference,transaction_reference missing
ISSUE_000828,bank_transactions_raw.csv,BT_0018958,SME_004,missing_reference,transaction_reference missing
ISSUE_000829,bank_transactions_raw.csv,BT_0009939,SME_004,missing_reference,transaction_reference missing
ISSUE_000830,bank_transactions_raw.csv,BT_0012789,SME_004,missing_reference,transaction_reference missing
ISSUE_000831,bank_transactions_raw.csv,BT_0016259,SME_004,missing_reference,transaction_reference missing
ISSUE_000832,bank_transactions_raw.csv,BT_0015340,SME_004,missing_reference,transaction_reference missing
ISSUE_000833,bank_transactions_raw.csv,BT_0009889,SME_004,missing_reference,transaction_reference missing
ISSUE_000834,bank_transactions_raw.csv,BT_0016793,SME_004,missing_reference,transaction_reference missing
ISSUE_000835,bank_transactions_raw.csv,BT_0014657,SME_004,missing_reference,transaction_reference missing
ISSUE_000836,bank_transactions_raw.csv,BT_0014661,SME_004,missing_reference,transaction_reference missing
ISSUE_000837,bank_transactions_raw.csv,BT_0006546,SME_004,missing_reference,transaction_reference missing
ISSUE_000838,bank_transactions_raw.csv,BT_0014905,SME_004,missing_reference,transaction_reference missing
ISSUE_000839,bank_transactions_raw.csv,BT_0006673,SME_004,missing_reference,transaction_reference missing
ISSUE_000840,bank_transactions_raw.csv,BT_0001963,SME_001,missing_reference,transaction_reference missing
ISSUE_000841,bank_transactions_raw.csv,BT_0000912,SME_001,missing_reference,transaction_reference missing
ISSUE_000842,bank_transactions_raw.csv,BT_0003837,SME_001,missing_reference,transaction_reference missing
ISSUE_000843,bank_transactions_raw.csv,BT_0000439,SME_001,missing_reference,transaction_reference missing
ISSUE_000844,bank_transactions_raw.csv,BT_0008828,SME_004,missing_reference,transaction_reference missing
ISSUE_000845,bank_transactions_raw.csv,BT_0017727,SME_004,missing_reference,transaction_reference missing
ISSUE_000846,bank_transactions_raw.csv,BT_0006609,SME_004,missing_reference,transaction_reference missing
ISSUE_000847,bank_transactions_raw.csv,BT_0005648,SME_004,missing_reference,transaction_reference missing
ISSUE_000848,bank_transactions_raw.csv,BT_0016668,SME_004,missing_reference,transaction_reference missing
ISSUE_000849,bank_transactions_raw.csv,BT_0009788,SME_004,missing_reference,transaction_reference missing
ISSUE_000850,bank_transactions_raw.csv,BT_0005143,SME_004,missing_reference,transaction_reference missing
ISSUE_000851,bank_transactions_raw.csv,BT_0002215,SME_001,missing_reference,transaction_reference missing
ISSUE_000852,bank_transactions_raw.csv,BT_0013784,SME_004,missing_reference,transaction_reference missing
ISSUE_000853,bank_transactions_raw.csv,BT_0002222,SME_001,missing_reference,transaction_reference missing
ISSUE_000854,bank_transactions_raw.csv,BT_0003858,SME_001,missing_reference,transaction_reference missing
ISSUE_000855,bank_transactions_raw.csv,BT_0007667,SME_004,missing_reference,transaction_reference missing
ISSUE_000856,bank_transactions_raw.csv,BT_0000796,SME_001,missing_reference,transaction_reference missing
ISSUE_000857,bank_transactions_raw.csv,BT_0010680,SME_004,missing_reference,transaction_reference missing
ISSUE_000858,bank_transactions_raw.csv,BT_0004820,SME_004,missing_reference,transaction_reference missing
ISSUE_000859,bank_transactions_raw.csv,BT_0011124,SME_004,missing_reference,transaction_reference missing
ISSUE_000860,bank_transactions_raw.csv,BT_0001731,SME_001,missing_reference,transaction_reference missing
ISSUE_000861,bank_transactions_raw.csv,BT_0013567,SME_004,missing_reference,transaction_reference missing
ISSUE_000862,bank_transactions_raw.csv,BT_0003283,SME_001,missing_reference,transaction_reference missing
ISSUE_000863,bank_transactions_raw.csv,BT_0015538,SME_004,missing_reference,transaction_reference missing
ISSUE_000864,bank_transactions_raw.csv,BT_0002989,SME_001,missing_reference,transaction_reference missing
ISSUE_000865,bank_transactions_raw.csv,BT_0003483,SME_001,missing_reference,transaction_reference missing
ISSUE_000866,bank_transactions_raw.csv,BT_0010449,SME_004,missing_reference,transaction_reference missing
ISSUE_000867,bank_transactions_raw.csv,BT_0004603,SME_003,missing_reference,transaction_reference missing
ISSUE_000868,bank_transactions_raw.csv,BT_0012834,SME_004,missing_reference,transaction_reference missing
ISSUE_000869,bank_transactions_raw.csv,BT_0012444,SME_004,missing_reference,transaction_reference missing
ISSUE_000870,bank_transactions_raw.csv,BT_0012277,SME_004,missing_reference,transaction_reference missing
