business_id,reason_type,rank,feature,description,point_contribution
APP-00100,adverse,5,fe_min_balance_to_expenses,Minimum 90-day balance divided by monthly expenses.,-0.46218785404960144
APP-00100,protective,1,fe_business_credit_score,Business bureau credit score.,7.964291288680055
APP-00100,protective,2,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,5.962874647672288
APP-00100,protective,3,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,5.437679873886328
APP-00100,protective,4,fe_director_credit_score,Director bureau credit score.,3.1307804035859617
APP-00100,protective,5,fe_business_credit_utilization,Business bureau credit utilization.,2.722917313142548
APP-00101,adverse,1,credit_volatility_90d,,-8.504614871755338
APP-00101,adverse,2,fe_business_arrears_days,Business bureau arrears days.,-4.913208981894471
APP-00101,adverse,3,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-2.0214135668482074
APP-00101,adverse,4,fe_liabilities_to_annual_revenue,Total liabilities divided by annual revenue.,-0.8937349286576866
APP-00101,adverse,5,fe_min_balance_to_expenses,Minimum 90-day balance divided by monthly expenses.,-0.4657799248479859
APP-00101,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,34.66293806753898
APP-00101,protective,2,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,11.709106573753973
APP-00101,protective,3,fe_business_credit_utilization,Business bureau credit utilization.,10.800529950239342
APP-00101,protective,4,fe_director_credit_score,Director bureau credit score.,8.53713995567958
APP-00101,protective,5,fe_negative_balance_days,Number of days with negative balances.,8.180879840222024
APP-00102,adverse,1,fe_liabilities_to_annual_revenue,Total liabilities divided by annual revenue.,-0.8937349286576866
APP-00102,adverse,2,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-0.780179343592776
APP-00102,adverse,3,fe_min_balance_to_expenses,Minimum 90-day balance divided by monthly expenses.,-0.31430848511378734
APP-00102,adverse,4,free_cash_flow,,-0.20461939731471113
APP-00102,adverse,5,default_flag_bureau_history,,0.0
APP-00102,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,34.66293806753898
APP-00102,protective,2,fe_business_credit_score,Business bureau credit score.,12.711852452434304
APP-00102,protective,3,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,11.709106573753973
APP-00102,protective,4,fe_director_credit_score,Director bureau credit score.,8.53713995567958
APP-00102,protective,5,fe_business_credit_utilization,Business bureau credit utilization.,6.759214482367955
APP-00103,adverse,1,judgments_count,,-25.1782604609213
APP-00103,adverse,2,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00103,adverse,3,credit_volatility_90d,,-8.504614871755338
APP-00103,adverse,4,fe_business_arrears_days,Business bureau arrears days.,-4.913208981894471
APP-00103,adverse,5,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00103,protective,1,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,11.709106573753973
APP-00103,protective,2,fe_cash_flow_trend,90-day cash-flow trend.,1.5453704172602027
APP-00103,protective,3,fe_debt_to_assets,Total liabilities divided by total assets.,0.8494236917233762
APP-00103,protective,4,director_judgments_count,,0.7548546387206513
APP-00103,protective,5,fe_business_credit_utilization,Business bureau credit utilization.,0.6226063250127287
APP-00104,adverse,1,judgments_count,,-25.1782604609213
APP-00104,adverse,2,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00104,adverse,3,credit_volatility_90d,,-8.504614871755338
APP-00104,adverse,4,fe_business_arrears_days,Business bureau arrears days.,-4.913208981894471
APP-00104,adverse,5,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00104,protective,1,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,11.709106573753973
APP-00104,protective,2,fe_business_credit_utilization,Business bureau credit utilization.,2.722917313142548
APP-00104,protective,3,free_cash_flow,,1.3491110213688227
APP-00104,protective,4,fe_debt_to_assets,Total liabilities divided by total assets.,0.8494236917233762
APP-00104,protective,5,director_judgments_count,,0.7548546387206513
APP-00105,adverse,1,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-2.623426313246872
APP-00105,adverse,2,fe_min_balance_to_expenses,Minimum 90-day balance divided by monthly expenses.,-0.4657799248479859
APP-00105,adverse,3,fe_cash_flow_trend,90-day cash-flow trend.,-0.12835445394705575
APP-00105,adverse,4,default_flag_bureau_history,,0.0
APP-00105,adverse,5,fe_reversed_transaction_count,Cumulative reversed transaction count up to the snapshot date.,0.07366748787542682
APP-00105,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,34.66293806753898
APP-00105,protective,2,fe_business_credit_score,Business bureau credit score.,12.711852452434304
APP-00105,protective,3,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,11.709106573753973
APP-00105,protective,4,fe_director_credit_score,Director bureau credit score.,8.53713995567958
APP-00105,protective,5,credit_volatility_90d,,7.338033457952572
APP-00106,adverse,1,judgments_count,,-25.1782604609213
APP-00106,adverse,2,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,-20.554380280673865
APP-00106,adverse,3,fe_business_credit_score,Business bureau credit score.,-8.683101937907402
APP-00106,adverse,4,credit_volatility_90d,,-8.504614871755338
APP-00106,adverse,5,fe_negative_balance_days,Number of days with negative balances.,-7.901692957839125
APP-00106,protective,1,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,2.4804658329330675
APP-00106,protective,2,director_judgments_count,,0.7548546387206513
APP-00106,protective,3,fe_business_credit_utilization,Business bureau credit utilization.,0.6226063250127287
APP-00106,protective,4,num_fees_90d,,0.32385871610423544
APP-00106,protective,5,fe_director_credit_score,Director bureau credit score.,0.09565656539891064
APP-00107,adverse,1,credit_volatility_90d,,-8.504614871755338
APP-00107,adverse,2,fe_business_arrears_days,Business bureau arrears days.,-4.913208981894471
APP-00107,adverse,3,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00107,adverse,4,fe_negative_balance_days,Number of days with negative balances.,-1.9109674332830326
APP-00107,adverse,5,fe_liabilities_to_annual_revenue,Total liabilities divided by annual revenue.,-1.7592117099978195
APP-00107,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,13.650972568238105
APP-00107,protective,2,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,5.437679873886328
APP-00107,protective,3,num_fees_90d,,4.871993346215178
APP-00107,protective,4,fe_business_credit_utilization,Business bureau credit utilization.,2.722917313142548
APP-00107,protective,5,judgments_count,,2.353047774790244
APP-00108,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00108,adverse,2,credit_volatility_90d,,-8.504614871755338
APP-00108,adverse,3,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,-6.755373152878332
APP-00108,adverse,4,fe_business_arrears_days,Business bureau arrears days.,-4.913208981894471
APP-00108,adverse,5,fe_business_credit_score,Business bureau credit score.,-4.641111845928194
APP-00108,protective,1,judgments_count,,2.353047774790244
APP-00108,protective,2,fe_debt_to_assets,Total liabilities divided by total assets.,0.8494236917233762
APP-00108,protective,3,director_judgments_count,,0.7548546387206513
APP-00108,protective,4,director_credit_utilization,,0.03894481681141416
APP-00108,protective,5,default_flag_bureau_history,,0.0
APP-00109,adverse,1,judgments_count,,-25.1782604609213
APP-00109,adverse,2,credit_volatility_90d,,-8.504614871755338
APP-00109,adverse,3,fe_negative_balance_days,Number of days with negative balances.,-7.901692957839125
APP-00109,adverse,4,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,-6.755373152878332
APP-00109,adverse,5,fe_business_arrears_days,Business bureau arrears days.,-4.913208981894471
APP-00109,protective,1,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,5.437679873886328
APP-00109,protective,2,num_fees_90d,,2.010929213010523
APP-00109,protective,3,director_credit_utilization,,1.2579709227977574
APP-00109,protective,4,director_judgments_count,,0.7548546387206513
APP-00109,protective,5,fe_business_credit_utilization,Business bureau credit utilization.,0.7415335345714789
APP-00110,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00110,adverse,2,credit_volatility_90d,,-4.959064187808683
APP-00110,adverse,3,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-2.623426313246872
APP-00110,adverse,4,fe_cash_flow_trend,90-day cash-flow trend.,-1.3260283120975773
APP-00110,adverse,5,fe_min_balance_to_expenses,Minimum 90-day balance divided by monthly expenses.,-0.46218785404960144
APP-00110,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,9.865010580117987
APP-00110,protective,2,num_fees_90d,,4.871993346215178
APP-00110,protective,3,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,2.4804658329330675
APP-00110,protective,4,judgments_count,,2.353047774790244
APP-00110,protective,5,fe_business_arrears_days,Business bureau arrears days.,2.212283061098245
APP-00111,adverse,1,credit_volatility_90d,,-8.504614871755338
APP-00111,adverse,2,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00111,adverse,3,fe_business_arrears_days,Business bureau arrears days.,-1.961162279722023
APP-00111,adverse,4,num_fees_90d,,-1.37740785037345
APP-00111,adverse,5,fe_liabilities_to_annual_revenue,Total liabilities divided by annual revenue.,-0.8937349286576866
APP-00111,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,34.66293806753898
APP-00111,protective,2,fe_business_credit_utilization,Business bureau credit utilization.,6.759214482367955
APP-00111,protective,3,fe_director_credit_score,Director bureau credit score.,3.1307804035859617
APP-00111,protective,4,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,2.4804658329330675
APP-00111,protective,5,judgments_count,,2.353047774790244
APP-00112,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00112,adverse,2,credit_volatility_90d,,-8.504614871755338
APP-00112,adverse,3,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,-6.755373152878332
APP-00112,adverse,4,fe_business_arrears_days,Business bureau arrears days.,-4.913208981894471
APP-00112,adverse,5,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00112,protective,1,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,5.437679873886328
APP-00112,protective,2,fe_business_credit_utilization,Business bureau credit utilization.,2.722917313142548
APP-00112,protective,3,judgments_count,,2.353047774790244
APP-00112,protective,4,fe_business_credit_score,Business bureau credit score.,1.7247574592181576
APP-00112,protective,5,free_cash_flow,,1.3491110213688227
APP-00113,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00113,adverse,2,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00113,adverse,3,fe_business_arrears_days,Business bureau arrears days.,-1.961162279722023
APP-00113,adverse,4,fe_min_balance_to_expenses,Minimum 90-day balance divided by monthly expenses.,-0.46218785404960144
APP-00113,adverse,5,default_flag_bureau_history,,0.0
APP-00113,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,13.650972568238105
APP-00113,protective,2,fe_business_credit_score,Business bureau credit score.,7.964291288680055
APP-00113,protective,3,fe_business_credit_utilization,Business bureau credit utilization.,6.759214482367955
APP-00113,protective,4,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,5.437679873886328
APP-00113,protective,5,fe_director_credit_score,Director bureau credit score.,4.954496226162749
APP-00114,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00114,adverse,2,credit_volatility_90d,,-8.504614871755338
APP-00114,adverse,3,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,-6.384927681010003
APP-00114,adverse,4,fe_business_arrears_days,Business bureau arrears days.,-4.913208981894471
APP-00114,adverse,5,fe_business_credit_score,Business bureau credit score.,-4.641111845928194
APP-00114,protective,1,fe_business_credit_utilization,Business bureau credit utilization.,5.013564845187844
APP-00114,protective,2,judgments_count,,2.353047774790244
